,contig,position,BE_166,DK_229,DK_267,BE_166_average,DK_229_average,DK_267_average
34686140,NC_063032.1,2675420,30,30,84,30.6,30.4,83.6
34686141,NC_063032.1,2675421,30,30,80,30.4,30.3,83.3
34686142,NC_063032.1,2675422,30,30,83,30.3,30.0,82.9
34686143,NC_063032.1,2675423,30,30,83,30.3,29.6,82.5
34686144,NC_063032.1,2675424,31,30,81,30.5,29.2,82.0
34686145,NC_063032.1,2675425,31,30,81,30.6,28.8,81.6
34686146,NC_063032.1,2675426,31,28,81,30.5,28.5,81.1
34686147,NC_063032.1,2675427,31,27,81,30.6,28.2,81.0
34686148,NC_063032.1,2675428,31,27,81,30.7,27.9,80.7
34686149,NC_063032.1,2675429,31,26,81,30.8,27.5,80.4
34686150,NC_063032.1,2675430,29,27,79,30.8,27.1,80.3
34686151,NC_063032.1,2675431,31,27,79,30.8,26.8,80.1
34686152,NC_063032.1,2675432,31,27,80,30.5,26.7,79.9
34686153,NC_063032.1,2675433,31,26,80,30.4,26.8,79.6
34686154,NC_063032.1,2675434,31,26,80,30.2,26.9,79.3
34686155,NC_063032.1,2675435,31,27,79,30.1,27.1,78.6
34686156,NC_063032.1,2675436,28,27,79,30.3,27.2,78.4
34686157,NC_063032.1,2675437,30,28,78,30.3,27.3,78.3
34686158,NC_063032.1,2675438,29,28,78,30.2,27.4,78.1
34686159,NC_063032.1,2675439,30,28,74,30.2,27.6,77.9
34686160,NC_063032.1,2675440,31,28,77,30.2,27.8,77.6
34686161,NC_063032.1,2675441,31,28,78,30.2,27.9,77.3
34686162,NC_063032.1,2675442,30,28,78,30.4,28.0,77.0
34686163,NC_063032.1,2675443,31,28,78,30.4,27.9,76.6
34686164,NC_063032.1,2675444,31,28,77,30.6,27.8,76.3
34686165,NC_063032.1,2675445,31,28,76,30.8,27.8,76.4
34686166,NC_063032.1,2675446,30,28,76,30.9,27.9,76.2
34686167,NC_063032.1,2675447,30,27,74,31.0,27.9,75.6
34686168,NC_063032.1,2675448,31,27,75,31.2,28.0,75.2
34686169,NC_063032.1,2675449,32,28,75,31.2,28.1,74.9
34686170,NC_063032.1,2675450,32,29,75,31.3,28.2,74.7
34686171,NC_063032.1,2675451,32,28,72,31.2,28.3,74.6
34686172,NC_063032.1,2675452,32,29,74,31.3,28.4,74.5
34686173,NC_063032.1,2675453,31,29,75,31.5,28.6,74.6
34686174,NC_063032.1,2675454,32,29,75,31.7,28.8,74.6
34686175,NC_063032.1,2675455,30,29,75,31.8,28.9,74.6
34686176,NC_063032.1,2675456,31,29,75,31.9,28.9,74.1
34686177,NC_063032.1,2675457,32,29,75,32.0,29.0,74.3
34686178,NC_063032.1,2675458,33,29,75,32.1,29.0,74.4
34686179,NC_063032.1,2675459,33,29,75,32.3,29.0,74.0
34686180,NC_063032.1,2675460,33,29,70,32.4,29.0,73.8
34686181,NC_063032.1,2675461,33,29,74,32.7,28.9,73.6
34686182,NC_063032.1,2675462,33,29,75,32.8,28.8,73.6
34686183,NC_063032.1,2675463,33,29,71,32.9,28.8,73.4
34686184,NC_063032.1,2675464,33,29,73,32.9,28.9,72.8
34686185,NC_063032.1,2675465,33,28,73,32.9,29.0,72.5
34686186,NC_063032.1,2675466,32,28,75,32.9,29.1,72.9
34686187,NC_063032.1,2675467,33,29,73,32.9,29.3,72.9
34686188,NC_063032.1,2675468,33,30,69,33.0,29.5,72.7
34686189,NC_063032.1,2675469,33,30,72,33.1,29.7,72.8
34686190,NC_063032.1,2675470,33,30,74,33.2,29.8,72.7
34686191,NC_063032.1,2675471,33,31,74,33.3,30.0,72.9
34686192,NC_063032.1,2675472,34,31,73,33.5,30.3,72.9
34686193,NC_063032.1,2675473,34,31,72,33.6,30.6,72.9
34686194,NC_063032.1,2675474,34,30,72,33.2,30.7,72.7
34686195,NC_063032.1,2675475,34,30,75,33.1,30.9,72.7
34686196,NC_063032.1,2675476,34,31,75,33.1,31.2,72.7
34686197,NC_063032.1,2675477,34,32,73,33.2,31.4,72.6
34686198,NC_063032.1,2675478,29,31,67,33.2,31.5,72.4
34686199,NC_063032.1,2675479,32,32,72,33.2,31.6,72.4
34686200,NC_063032.1,2675480,33,33,74,33.1,31.6,72.4
34686201,NC_063032.1,2675481,34,33,73,32.9,31.6,72.1
34686202,NC_063032.1,2675482,34,32,71,32.6,31.5,71.9
34686203,NC_063032.1,2675483,34,32,72,32.3,31.3,71.9
34686204,NC_063032.1,2675484,33,30,72,32.4,31.2,72.6
34686205,NC_063032.1,2675485,32,30,72,32.2,30.9,72.3
34686206,NC_063032.1,2675486,31,30,73,32.1,30.4,71.6
34686207,NC_063032.1,2675487,31,30,73,31.8,30.0,71.3
34686208,NC_063032.1,2675488,30,30,74,31.6,29.6,71.2
34686209,NC_063032.1,2675489,30,29,69,31.4,29.2,70.8
34686210,NC_063032.1,2675490,32,28,67,31.3,29.0,70.8
34686211,NC_063032.1,2675491,31,29,70,31.4,28.8,70.7
34686212,NC_063032.1,2675492,32,28,70,31.6,28.5,70.4
34686213,NC_063032.1,2675493,32,28,68,31.8,28.2,70.1
34686214,NC_063032.1,2675494,32,28,72,31.9,27.9,69.3
34686215,NC_063032.1,2675495,33,28,71,32.1,27.8,69.4
34686216,NC_063032.1,2675496,33,27,70,32.2,27.8,69.7
34686217,NC_063032.1,2675497,33,27,70,32.4,27.8,69.6
34686218,NC_063032.1,2675498,31,27,66,32.5,27.9,69.5
34686219,NC_063032.1,2675499,32,28,70,32.5,28.0,69.5
34686220,NC_063032.1,2675500,33,28,70,32.6,28.1,69.1
34686221,NC_063032.1,2675501,33,29,69,32.5,28.3,68.9
34686222,NC_063032.1,2675502,33,29,69,32.3,28.6,68.6
34686223,NC_063032.1,2675503,32,29,68,32.1,28.9,68.3
34686224,NC_063032.1,2675504,33,29,68,32.3,29.2,68.8
34686225,NC_063032.1,2675505,32,30,69,32.4,29.4,69.0
34686226,NC_063032.1,2675506,31,30,67,32.4,29.6,68.8
34686227,NC_063032.1,2675507,31,30,67,32.4,29.6,68.6
34686228,NC_063032.1,2675508,33,30,71,32.4,29.7,68.8
34686229,NC_063032.1,2675509,33,30,72,32.4,29.8,68.9
34686230,NC_063032.1,2675510,33,30,68,32.3,29.9,69.0
34686231,NC_063032.1,2675511,33,29,67,32.3,29.9,69.1
34686232,NC_063032.1,2675512,33,30,71,32.1,29.8,69.0
34686233,NC_063032.1,2675513,32,30,69,32.0,29.7,68.8
34686234,NC_063032.1,2675514,32,30,69,32.1,29.6,68.5
34686235,NC_063032.1,2675515,32,30,70,32.2,29.5,68.0
34686236,NC_063032.1,2675516,29,29,66,32.3,29.6,68.0
34686237,NC_063032.1,2675517,30,29,65,32.4,29.8,67.8
34686238,NC_063032.1,2675518,34,29,68,32.5,29.9,67.3
34686239,NC_063032.1,2675519,34,29,67,32.7,30.1,67.4
34686240,NC_063032.1,2675520,34,31,68,32.9,30.2,67.4
34686241,NC_063032.1,2675521,34,31,65,33.0,30.5,67.3
34686242,NC_063032.1,2675522,34,31,66,33.4,30.9,67.5
34686243,NC_063032.1,2675523,34,32,70,33.7,31.3,67.8
34686244,NC_063032.1,2675524,34,31,69,33.7,31.7,67.9
34686245,NC_063032.1,2675525,33,33,69,33.8,32.2,68.1
34686246,NC_063032.1,2675526,33,33,68,33.9,32.5,68.2
34686247,NC_063032.1,2675527,33,33,68,34.0,32.8,68.5
34686248,NC_063032.1,2675528,34,33,69,34.0,33.0,68.6
34686249,NC_063032.1,2675529,35,34,69,34.1,33.0,68.4
34686250,NC_063032.1,2675530,35,34,69,34.2,33.1,68.3
34686251,NC_063032.1,2675531,35,34,68,34.4,33.0,68.1
34686252,NC_063032.1,2675532,34,33,67,34.6,32.9,67.9
34686253,NC_063032.1,2675533,35,32,68,34.8,32.8,67.6
34686254,NC_063032.1,2675534,35,32,68,34.8,32.6,67.2
34686255,NC_063032.1,2675535,35,32,67,34.7,32.3,66.7
34686256,NC_063032.1,2675536,35,32,66,34.5,32.1,66.3
34686257,NC_063032.1,2675537,35,32,65,34.4,31.9,66.1
34686258,NC_063032.1,2675538,34,31,65,34.4,31.9,66.2
34686259,NC_063032.1,2675539,34,31,64,34.3,32.1,66.2
34686260,NC_063032.1,2675540,33,32,65,34.2,32.3,66.2
34686261,NC_063032.1,2675541,34,32,66,34.1,32.5,66.3
34686262,NC_063032.1,2675542,34,33,68,33.9,32.7,66.4
34686263,NC_063032.1,2675543,34,34,68,33.6,32.9,66.4
34686264,NC_063032.1,2675544,34,34,68,33.5,33.2,66.5
34686265,NC_063032.1,2675545,34,34,68,33.4,33.5,66.9
34686266,NC_063032.1,2675546,33,34,67,33.4,33.7,67.2
34686267,NC_063032.1,2675547,32,34,65,33.3,34.0,67.5
34686268,NC_063032.1,2675548,33,34,66,33.2,34.1,67.6
34686269,NC_063032.1,2675549,33,34,68,33.1,34.2,67.6
34686270,NC_063032.1,2675550,33,34,68,32.7,34.3,67.5
34686271,NC_063032.1,2675551,33,35,69,32.4,34.3,67.3
34686272,NC_063032.1,2675552,33,34,69,32.2,34.2,67.3
34686273,NC_063032.1,2675553,33,35,68,32.2,34.2,67.8
34686274,NC_063032.1,2675554,30,35,67,32.1,34.2,68.2
34686275,NC_063032.1,2675555,31,34,66,31.9,34.2,68.2
34686276,NC_063032.1,2675556,31,33,67,31.6,34.2,68.3
34686277,NC_063032.1,2675557,32,34,70,31.3,34.1,68.4
34686278,NC_063032.1,2675558,32,34,70,31.1,34.0,68.4
34686279,NC_063032.1,2675559,31,34,68,30.9,33.8,68.5
34686280,NC_063032.1,2675560,30,34,69,30.9,33.6,68.7
34686281,NC_063032.1,2675561,30,34,70,30.8,33.5,68.9
34686282,NC_063032.1,2675562,31,33,69,30.6,33.5,69.0
34686283,NC_063032.1,2675563,31,33,69,30.4,33.4,68.9
34686284,NC_063032.1,2675564,30,33,69,30.2,33.2,68.7
34686285,NC_063032.1,2675565,30,33,68,30.1,33.0,68.6
34686286,NC_063032.1,2675566,29,33,68,30.1,32.9,68.6
34686287,NC_063032.1,2675567,30,33,69,30.1,32.8,68.4
34686288,NC_063032.1,2675568,30,32,68,29.9,32.8,68.1
34686289,NC_063032.1,2675569,30,32,67,29.8,32.8,68.0
34686290,NC_063032.1,2675570,30,33,69,29.9,32.8,67.8
34686291,NC_063032.1,2675571,30,33,68,30.0,32.8,67.7
34686292,NC_063032.1,2675572,29,33,66,30.2,32.6,67.5
34686293,NC_063032.1,2675573,30,33,68,30.3,32.5,67.1
34686294,NC_063032.1,2675574,31,33,67,30.4,32.5,66.6
34686295,NC_063032.1,2675575,31,33,67,30.5,32.5,66.2
34686296,NC_063032.1,2675576,31,31,66,30.5,32.6,65.8
34686297,NC_063032.1,2675577,31,32,65,30.6,32.7,65.6
34686298,NC_063032.1,2675578,31,32,63,30.8,32.8,65.6
34686299,NC_063032.1,2675579,31,32,63,30.9,32.9,65.4
34686300,NC_063032.1,2675580,30,34,65,30.9,33.0,65.2
34686301,NC_063032.1,2675581,31,34,66,30.9,33.0,64.8
34686302,NC_063032.1,2675582,31,34,66,30.9,33.2,64.3
34686303,NC_063032.1,2675583,31,34,66,30.9,33.2,64.0
34686304,NC_063032.1,2675584,31,34,65,30.9,33.2,64.1
34686305,NC_063032.1,2675585,31,33,63,30.9,33.2,64.2
34686306,NC_063032.1,2675586,31,33,61,30.9,33.0,64.0
34686307,NC_063032.1,2675587,31,32,62,30.8,32.8,63.7
34686308,NC_063032.1,2675588,31,32,64,30.8,32.6,63.6
34686309,NC_063032.1,2675589,31,32,64,30.8,32.4,63.4
34686310,NC_063032.1,2675590,30,32,63,30.8,32.3,63.4
34686311,NC_063032.1,2675591,30,32,63,30.8,32.3,63.5
34686312,NC_063032.1,2675592,31,32,65,30.8,32.3,63.8
34686313,NC_063032.1,2675593,31,32,64,30.9,32.3,64.0
34686314,NC_063032.1,2675594,31,33,65,31.0,32.3,64.1
34686315,NC_063032.1,2675595,31,33,64,31.1,32.4,64.3
34686316,NC_063032.1,2675596,31,33,64,31.2,32.4,64.5
34686317,NC_063032.1,2675597,32,32,64,31.4,32.4,64.6
34686318,NC_063032.1,2675598,32,32,65,31.5,32.2,64.4
34686319,NC_063032.1,2675599,32,33,66,31.7,32.0,64.4
34686320,NC_063032.1,2675600,31,32,65,31.9,31.8,64.5
34686321,NC_063032.1,2675601,32,32,64,32.1,31.6,64.7
34686322,NC_063032.1,2675602,32,30,63,32.3,31.4,64.9
34686323,NC_063032.1,2675603,33,30,64,32.4,31.2,65.1
34686324,NC_063032.1,2675604,33,31,66,32.5,31.0,65.2
34686325,NC_063032.1,2675605,33,31,66,32.5,30.7,65.1
34686326,NC_063032.1,2675606,33,31,66,32.6,30.5,65.1
34686327,NC_063032.1,2675607,33,30,66,32.6,30.3,65.1
34686328,NC_063032.1,2675608,33,30,66,32.7,30.4,65.5
34686329,NC_063032.1,2675609,32,30,65,32.7,30.5,65.7
34686330,NC_063032.1,2675610,32,30,65,32.7,30.4,65.6
34686331,NC_063032.1,2675611,32,30,64,32.7,30.4,65.4
34686332,NC_063032.1,2675612,33,31,67,32.8,30.4,65.2
34686333,NC_063032.1,2675613,33,31,66,32.8,30.5,64.9
34686334,NC_063032.1,2675614,33,30,65,32.9,30.6,64.7
34686335,NC_063032.1,2675615,33,31,64,33.1,30.7,64.6
34686336,NC_063032.1,2675616,34,31,64,33.3,30.8,64.7
34686337,NC_063032.1,2675617,33,31,63,33.5,30.9,64.7
34686338,NC_063032.1,2675618,34,31,64,33.6,30.9,64.6
34686339,NC_063032.1,2675619,34,31,64,33.7,30.9,64.7
34686340,NC_063032.1,2675620,34,31,66,33.8,31.0,64.8
34686341,NC_063032.1,2675621,34,31,64,33.9,30.8,64.7
34686342,NC_063032.1,2675622,34,31,66,33.8,30.5,64.9
34686343,NC_063032.1,2675623,34,31,67,33.8,30.4,65.3
34686344,NC_063032.1,2675624,34,31,66,33.7,30.1,65.6
34686345,NC_063032.1,2675625,34,29,63,33.7,30.0,65.8
34686346,NC_063032.1,2675626,33,28,66,33.6,29.9,65.8
34686347,NC_063032.1,2675627,33,30,67,33.5,29.8,65.9
34686348,NC_063032.1,2675628,33,28,67,33.4,29.7,65.9
34686349,NC_063032.1,2675629,34,30,66,33.3,29.5,65.8
34686350,NC_063032.1,2675630,33,30,66,33.4,29.4,65.8
34686351,NC_063032.1,2675631,33,30,65,33.5,29.4,66.1
34686352,NC_063032.1,2675632,33,30,66,33.7,29.5,66.1
34686353,NC_063032.1,2675633,33,29,66,33.9,29.4,65.9
34686354,NC_063032.1,2675634,35,30,66,34.1,29.5,65.6
34686355,NC_063032.1,2675635,35,29,66,34.2,29.3,65.6
34686356,NC_063032.1,2675636,35,29,66,34.4,29.1,65.7
34686357,NC_063032.1,2675637,35,29,65,34.6,28.9,65.9
34686358,NC_063032.1,2675638,35,29,64,34.8,28.6,65.7
34686359,NC_063032.1,2675639,35,28,66,34.9,28.5,65.6
34686360,NC_063032.1,2675640,35,28,67,34.8,28.3,65.3
34686361,NC_063032.1,2675641,35,28,67,34.8,28.2,65.3
34686362,NC_063032.1,2675642,35,27,64,34.8,28.1,65.3
34686363,NC_063032.1,2675643,34,28,65,34.8,28.2,65.4
34686364,NC_063032.1,2675644,34,28,63,34.8,28.3,65.4
34686365,NC_063032.1,2675645,35,28,66,34.8,28.5,65.4
34686366,NC_063032.1,2675646,35,28,66,34.8,28.7,65.4
34686367,NC_063032.1,2675647,35,30,66,34.8,28.9,65.3
34686368,NC_063032.1,2675648,35,30,64,34.8,29.2,65.4
34686369,NC_063032.1,2675649,35,30,66,34.9,29.4,65.5
34686370,NC_063032.1,2675650,35,30,67,34.9,29.6,65.7
34686371,NC_063032.1,2675651,35,30,66,34.8,29.8,65.7
34686372,NC_063032.1,2675652,35,30,65,34.7,30.1,65.8
34686373,NC_063032.1,2675653,35,30,66,34.5,30.2,66.0
34686374,NC_063032.1,2675654,34,30,65,34.2,30.3,66.4
34686375,NC_063032.1,2675655,34,30,66,34.0,30.4,66.3
34686376,NC_063032.1,2675656,34,31,67,33.9,30.5,66.4
34686377,NC_063032.1,2675657,33,31,68,33.8,30.6,66.4
34686378,NC_063032.1,2675658,32,31,68,33.7,30.7,66.4
34686379,NC_063032.1,2675659,33,31,65,33.6,30.8,66.5
34686380,NC_063032.1,2675660,34,31,68,33.6,30.9,66.6
34686381,NC_063032.1,2675661,34,31,66,33.7,31.0,66.8
34686382,NC_063032.1,2675662,34,31,65,33.8,31.0,66.7
34686383,NC_063032.1,2675663,34,31,67,34.0,31.0,66.5
34686384,NC_063032.1,2675664,34,31,66,34.2,31.0,66.3
34686385,NC_063032.1,2675665,35,31,68,34.3,31.0,66.5
34686386,NC_063032.1,2675666,35,31,66,34.2,30.9,66.4
34686387,NC_063032.1,2675667,35,31,66,33.6,30.6,64.6
34686388,NC_063032.1,2675668,34,31,66,33.3,30.3,63.8
34686389,NC_063032.1,2675669,34,31,67,33.1,30.2,63.2
34686390,NC_063032.1,2675670,33,30,67,33.0,30.2,63.3
34686391,NC_063032.1,2675671,28,28,48,32.8,30.2,63.2
34686392,NC_063032.1,2675672,31,28,57,32.6,30.1,63.5
34686393,NC_063032.1,2675673,32,30,61,32.4,30.0,63.9
34686394,NC_063032.1,2675674,33,31,67,32.4,29.9,64.4
34686395,NC_063032.1,2675675,33,31,67,32.4,29.8,64.6
34686396,NC_063032.1,2675676,33,30,69,32.5,29.8,64.8
34686397,NC_063032.1,2675677,33,30,70,33.1,29.9,67.0
34686398,NC_063032.1,2675678,34,30,71,33.4,30.1,68.1
34686399,NC_063032.1,2675679,34,30,69,33.6,30.1,68.9
34686400,NC_063032.1,2675680,34,30,69,33.6,30.1,69.4
34686401,NC_063032.1,2675681,34,29,70,33.8,30.1,69.9
34686402,NC_063032.1,2675682,34,30,68,34.0,30.2,70.2
34686403,NC_063032.1,2675683,34,30,69,34.2,30.3,70.4
34686404,NC_063032.1,2675684,33,31,72,34.1,30.4,70.3
34686405,NC_063032.1,2675685,35,31,72,34.0,30.4,70.4
34686406,NC_063032.1,2675686,35,31,72,34.1,30.5,70.7
34686407,NC_063032.1,2675687,35,31,72,34.0,30.7,70.9
34686408,NC_063032.1,2675688,33,31,70,33.9,30.7,71.2
34686409,NC_063032.1,2675689,33,30,70,33.9,30.8,71.3
34686410,NC_063032.1,2675690,35,31,72,34.1,30.8,71.3
34686411,NC_063032.1,2675691,33,31,72,34.1,30.8,71.3
34686412,NC_063032.1,2675692,33,30,71,34.0,30.7,70.5
34686413,NC_063032.1,2675693,34,31,70,33.9,30.6,70.1
34686414,NC_063032.1,2675694,35,31,72,34.1,30.5,69.7
34686415,NC_063032.1,2675695,35,31,72,34.4,30.6,69.7
34686416,NC_063032.1,2675696,34,30,64,34.5,30.5,69.6
34686417,NC_063032.1,2675697,34,30,68,34.8,30.5,69.4
34686418,NC_063032.1,2675698,35,30,66,35.1,30.6,68.9
34686419,NC_063032.1,2675699,36,31,70,35.3,30.5,68.4
34686420,NC_063032.1,2675700,36,30,71,35.4,30.3,68.3
34686421,NC_063032.1,2675701,36,31,70,35.5,30.0,68.1
34686422,NC_063032.1,2675702,36,31,66,35.7,30.1,68.7
34686423,NC_063032.1,2675703,36,30,65,35.8,30.2,68.9
34686424,NC_063032.1,2675704,36,29,71,35.8,30.3,69.3
34686425,NC_063032.1,2675705,36,28,70,35.7,30.3,69.3
34686426,NC_063032.1,2675706,36,31,70,35.6,30.4,69.2
34686427,NC_063032.1,2675707,35,31,70,35.5,30.4,69.2
34686428,NC_063032.1,2675708,35,31,70,35.5,30.4,69.5
34686429,NC_063032.1,2675709,35,31,70,35.5,30.5,70.0
34686430,NC_063032.1,2675710,35,31,70,35.5,30.8,69.8
34686431,NC_063032.1,2675711,35,31,70,35.5,31.3,69.8
34686432,NC_063032.1,2675712,36,31,69,35.4,31.5,69.8
34686433,NC_063032.1,2675713,36,31,70,35.5,31.7,69.8
34686434,NC_063032.1,2675714,36,32,69,35.6,31.9,69.8
34686435,NC_063032.1,2675715,36,33,70,35.7,32.1,69.8
34686436,NC_063032.1,2675716,35,33,70,35.8,32.3,69.9
34686437,NC_063032.1,2675717,36,33,70,35.9,32.5,70.0
34686438,NC_063032.1,2675718,36,33,70,35.8,32.8,70.2
34686439,NC_063032.1,2675719,36,33,70,35.7,33.2,70.3
34686440,NC_063032.1,2675720,36,33,71,35.6,33.5,70.4
34686441,NC_063032.1,2675721,36,33,71,35.5,33.7,70.4
34686442,NC_063032.1,2675722,35,34,71,35.5,33.8,70.4
34686443,NC_063032.1,2675723,35,35,71,35.4,34.0,70.5
34686444,NC_063032.1,2675724,35,35,70,35.4,34.2,70.6
34686445,NC_063032.1,2675725,35,35,70,35.3,34.4,70.4
34686446,NC_063032.1,2675726,35,34,70,35.3,34.6,70.4
34686447,NC_063032.1,2675727,35,35,71,35.1,34.8,70.3
34686448,NC_063032.1,2675728,36,35,71,35.1,34.9,70.2
34686449,NC_063032.1,2675729,35,35,68,35.1,34.8,70.0
34686450,NC_063032.1,2675730,36,35,71,35.2,34.6,70.1
34686451,NC_063032.1,2675731,34,35,70,35.3,34.4,70.2
34686452,NC_063032.1,2675732,35,35,70,35.3,34.3,70.5
34686453,NC_063032.1,2675733,35,34,69,35.3,34.1,70.4
34686454,NC_063032.1,2675734,36,33,71,35.1,33.9,70.4
34686455,NC_063032.1,2675735,36,33,71,35.1,33.5,70.3
34686456,NC_063032.1,2675736,35,33,73,35.0,33.1,70.2
34686457,NC_063032.1,2675737,35,33,70,35.1,32.7,70.2
34686458,NC_063032.1,2675738,34,33,71,35.1,32.3,70.4
34686459,NC_063032.1,2675739,35,31,67,34.9,31.8,70.0
34686460,NC_063032.1,2675740,35,31,70,34.8,31.5,69.7
34686461,NC_063032.1,2675741,35,31,70,34.7,31.2,69.7
34686462,NC_063032.1,2675742,35,31,72,34.7,31.0,69.4
34686463,NC_063032.1,2675743,33,29,65,34.7,30.8,69.4
34686464,NC_063032.1,2675744,35,30,68,34.8,30.6,69.1
34686465,NC_063032.1,2675745,35,30,71,34.8,30.5,69.0
34686466,NC_063032.1,2675746,35,31,70,34.8,30.3,68.9
34686467,NC_063032.1,2675747,35,31,70,34.7,30.2,68.8
34686468,NC_063032.1,2675748,35,31,68,34.6,30.2,68.1
34686469,NC_063032.1,2675749,35,30,66,34.8,30.5,68.6
34686470,NC_063032.1,2675750,35,29,69,34.8,30.7,68.8
34686471,NC_063032.1,2675751,34,30,69,34.6,30.9,68.6
34686472,NC_063032.1,2675752,34,31,65,34.6,31.0,68.5
34686473,NC_063032.1,2675753,35,32,70,34.6,31.3,68.3
34686474,NC_063032.1,2675754,35,32,70,34.4,31.4,67.8
34686475,NC_063032.1,2675755,33,32,69,34.4,31.8,67.9
34686476,NC_063032.1,2675756,35,32,69,34.4,32.3,67.9
34686477,NC_063032.1,2675757,35,34,68,34.5,32.7,67.9
34686478,NC_063032.1,2675758,33,32,63,34.6,32.9,68.1
34686479,NC_063032.1,2675759,35,34,67,34.6,33.1,67.9
34686480,NC_063032.1,2675760,35,34,69,34.6,33.3,67.6
34686481,NC_063032.1,2675761,35,34,69,34.8,33.5,67.6
34686482,NC_063032.1,2675762,35,33,67,34.8,33.7,67.5
34686483,NC_063032.1,2675763,35,34,68,34.7,33.7,67.5
34686484,NC_063032.1,2675764,35,34,67,34.8,33.9,67.9
34686485,NC_063032.1,2675765,35,34,69,34.7,33.8,68.0
34686486,NC_063032.1,2675766,35,34,68,34.6,33.7,67.8
34686487,NC_063032.1,2675767,34,34,68,34.5,33.6,67.8
34686488,NC_063032.1,2675768,34,34,67,34.4,33.5,68.0
34686489,NC_063032.1,2675769,34,33,68,34.3,33.4,68.2
34686490,NC_063032.1,2675770,34,33,67,34.2,33.2,68.4
34686491,NC_063032.1,2675771,34,33,69,34.1,32.9,68.5
34686492,NC_063032.1,2675772,34,32,69,33.9,32.6,68.6
34686493,NC_063032.1,2675773,34,33,70,33.9,32.3,68.5
34686494,NC_063032.1,2675774,34,32,69,33.9,32.1,68.8
34686495,NC_063032.1,2675775,34,31,70,33.8,31.9,69.0
34686496,NC_063032.1,2675776,33,31,69,33.7,31.8,69.1
34686497,NC_063032.1,2675777,34,31,67,33.7,31.8,69.1
34686498,NC_063032.1,2675778,34,32,70,33.6,31.7,68.9
34686499,NC_063032.1,2675779,33,31,70,33.6,31.4,68.3
34686500,NC_063032.1,2675780,33,32,68,33.8,31.2,67.8
34686501,NC_063032.1,2675781,34,33,69,34.0,31.2,67.2
34686502,NC_063032.1,2675782,33,31,67,34.3,31.3,66.9
34686503,NC_063032.1,2675783,34,30,64,34.4,31.4,66.9
34686504,NC_063032.1,2675784,36,30,64,34.5,31.5,66.6
34686505,NC_063032.1,2675785,36,31,64,34.8,31.7,66.3
34686506,NC_063032.1,2675786,36,32,66,35.1,31.8,66.2
34686507,NC_063032.1,2675787,35,32,67,35.3,31.7,66.0
34686508,NC_063032.1,2675788,35,33,67,35.4,31.8,65.7
34686509,NC_063032.1,2675789,36,33,67,35.5,32.1,65.9
34686510,NC_063032.1,2675790,36,33,67,35.4,32.4,66.2
34686511,NC_063032.1,2675791,36,32,67,35.1,32.6,66.0
34686512,NC_063032.1,2675792,34,32,64,35.1,32.6,66.0
34686513,NC_063032.1,2675793,35,33,66,35.2,32.6,65.9
34686514,NC_063032.1,2675794,35,33,67,35.3,32.5,65.7
34686515,NC_063032.1,2675795,33,33,62,35.3,32.4,65.3
34686516,NC_063032.1,2675796,36,32,66,35.4,32.3,65.2
34686517,NC_063032.1,2675797,36,32,66,35.5,32.3,65.2
34686518,NC_063032.1,2675798,36,32,65,35.8,32.3,65.3
34686519,NC_063032.1,2675799,36,32,63,36.0,32.2,65.3
34686520,NC_063032.1,2675800,37,32,66,36.2,32.1,65.2
34686521,NC_063032.1,2675801,37,32,67,36.6,32.0,65.7
34686522,NC_063032.1,2675802,37,32,65,36.7,31.9,65.7
34686523,NC_063032.1,2675803,37,32,66,36.8,31.8,65.9
34686524,NC_063032.1,2675804,37,32,66,36.9,31.7,66.2
34686525,NC_063032.1,2675805,37,32,67,37.0,31.666666666666668,66.55555555555556
34686526,NC_063032.1,2675806,37,31,66,37.0,31.625,66.625
34686527,NC_063032.1,2675807,37,31,68,37.0,31.571428571428573,66.57142857142857
34686528,NC_063032.1,2675808,37,31,68,37.0,31.5,66.83333333333333
34686529,NC_063032.1,2675809,37,31,66,37.0,31.4,67.0
